"Date","LongName","Distributed","Doses Administered","Administered_Dose1_Recip","% total population with at least 1 shot","Administered_Dose1_Recip_12Plus","% population over 12 with at least 1 shot","Administered_Dose1_Recip_18Plus","% of adults with at least 1 shot","Administered_Dose1_Recip_65Plus","% of seniors with at least 1 shot","Series_Complete_Yes","% total population fully vaccinated","Series_Complete_12Plus","% population over 12 fully vaccinated","Series_Complete_18Plus","% of adults fully vaccinated","Series_Complete_65Plus","% of seniors fully vaccinated","Percent.Of.Distributed.Administered"
2021-07-17,"California",49902535,44032614,24954403,63.2,24875908,73.9,23396826,76.4,5535621,94.8,20388530,51.6,20340285,60.5,19176158,62.6,4454497,76.3,88.2
2021-07-17,"Colorado",7139535,6351061,3406138,59.1,3394465,68.8,3189939,70.9,741322,88,3077109,53.4,3069200,62.2,2897693,64.4,675186,80.1,89
2021-07-17,"Connecticut",4808225,4506379,2439162,68.4,2437911,78.5,2283635,80.5,602544,95.6,2217856,62.2,2217412,71.4,2090037,73.6,564840,89.6,93.7
2021-07-17,"District of Columbia",1077035,888007,443453,62.8,443360,72.7,427883,74.1,75450,86.4,380259,53.9,380216,62.4,370129,64.1,67520,77.3,82.4
2021-07-17,"Delaware",1306605,1067242,578647,59.4,578488,68.9,549128,71.3,177390,93.9,502923,51.6,502883,59.9,479326,62.2,158436,83.9,81.7
2021-07-17,"Florida",25397265,21791630,11903156,55.4,11895613,63.6,11439569,66.3,4075342,90.6,10220834,47.6,10219371,54.7,9891138,57.3,3569837,79.4,85.8
2021-07-17,"Georgia",11405925,8630136,4718613,44.4,4716895,52.5,4499147,55.5,1238379,81.6,3981538,37.5,3981230,44.3,3844860,47.4,1085133,71.5,75.7
2021-07-17,"Hawaii",1960680,1704150,1000550,70.7,996748,82.3,939630,84.2,270239,99.9,749388,52.9,747890,61.8,714910,64.1,226040,84.2,86.9
2021-07-17,"Iowa",3518515,3091485,1648916,52.3,1648851,61.6,1570222,64.7,491642,88.9,1545325,49,1545302,57.7,1479665,60.9,475930,86.1,87.9
2021-07-17,"Idaho",1720650,1351487,720982,40.3,0,0,719820,53.8,236204,81.3,658963,36.9,0,0,658258,49.2,223653,76.9,78.5
2021-07-17,"Illinois",14973405,13335591,7715200,60.9,7689638,71,7212851,73.2,1853155,90.7,6031077,47.6,6016843,55.5,5698448,57.8,1528836,74.8,89.1
2021-07-17,"Indiana",6815380,5943519,3104949,46.1,3104657,54.4,2960954,57.3,904889,83.3,2924621,43.4,2924511,51.3,2806631,54.3,881719,81.2,87.2
2021-07-17,"Kansas",3145745,2545484,1464393,50.3,1464272,59.7,1397592,63.2,439440,92.4,1251491,43,1251468,51,1204013,54.4,379685,79.9,80.9
2021-07-17,"Kentucky",4561845,4096449,2260994,50.6,2260652,59.4,2162964,62.4,650075,86.6,1998463,44.7,1998409,52.5,1925070,55.6,594259,79.2,89.8
2021-07-17,"Louisiana",4152520,3483711,1846126,39.7,1845950,47.1,1790530,50.3,593565,80.1,1678174,36.1,1678113,42.8,1638747,46,566872,76.5,83.9
2021-07-17,"Massachusetts",9861560,9010254,4933182,71.6,4916475,81.7,4615324,83.3,1130303,96.7,4344836,63,4333424,72,4084062,73.7,1013129,86.6,91.4
2021-07-17,"Maryland",8633450,7061815,3828835,63.3,3828393,74.2,3585509,76.1,887877,92.5,3489899,57.7,3489744,67.6,3286374,69.8,837908,87.3,81.8
2021-07-17,"Maine",1883850,1645045,906496,67.4,906401,76.5,860463,78.6,272013,95.4,844532,62.8,844504,71.3,804235,73.4,259445,90.9,87.3
2021-07-17,"Michigan",11786370,9638398,5223222,52.3,5222895,60.8,4968429,63.3,1506019,85.3,4812992,48.2,4812905,56,4597677,58.6,1432911,81.2,81.8
2021-07-17,"Minnesota",6619760,5987431,3264519,57.9,3253474,68.1,3070138,70.8,846301,92,2991453,53,2983446,62.4,2819079,65,796941,86.6,90.4
2021-07-17,"Missouri",6285215,5282466,2864829,46.7,2864497,54.7,2739210,57.5,864637,81.4,2467082,40.2,2467034,47.1,2377110,49.9,782707,73.7,84
2021-07-17,"Mississippi",2714865,2070571,1123041,37.7,1122932,44.5,1090986,47.9,377753,77.6,1005193,33.8,1005164,39.9,983370,43.2,351222,72.2,76.3
2021-07-17,"Montana",1124765,958024,518785,48.5,518683,56.5,497348,59.2,171328,83,467907,43.8,467875,51,451170,53.7,160104,77.6,85.2
2021-07-17,"North Carolina",11897730,9500467,5219776,49.8,5211121,58,4958635,60.6,1465912,83.7,4503714,42.9,4498555,50.1,4308129,52.6,1342939,76.7,79.9
2021-07-17,"North Dakota",726810,653238,340136,44.6,339531,53.3,327506,56.3,100171,83.6,301804,39.6,301463,47.3,292262,50.2,89416,74.6,89.9
2021-07-17,"Nebraska",2123080,1900664,1017418,52.6,1017195,62.9,963643,66.1,276659,88.5,941815,48.7,941751,58.2,898187,61.6,266245,85.2,89.5
2021-07-17,"New Hampshire",1874920,1570297,867145,63.8,866704,72.3,821609,74.4,240356,94.7,783212,57.6,783009,65.3,745818,67.5,221073,87.1,83.8
2021-07-17,"New Jersey",11777795,10119780,5718426,64.4,5717753,75.1,5391463,77.6,1330582,90.2,5055892,56.9,5055752,66.4,4789559,69,1216903,82.5,85.9
2021-07-17,"New Mexico",2405105,2438744,1345395,64.2,1345177,75.3,1262186,77.9,356574,94.4,1176938,56.1,1176873,65.8,1110864,68.5,322591,85.4,101.4
2021-07-17,"Nevada",3182690,2873721,1590760,51.6,1590674,60.7,1515720,63.5,411038,82.9,1333331,43.3,1333297,50.9,1285508,53.8,365791,73.8,90.3
2021-07-17,"New York",24506495,22432139,11976293,61.6,11974972,71.4,11381314,73.8,2853216,86.6,10868754,55.9,10868210,64.8,10377712,67.3,2637730,80,91.5
2021-07-17,"Ohio",12586795,10901143,5726605,49,5726338,57.3,5467268,60,1723163,84.2,5353645,45.8,5353575,53.5,5130112,56.3,1648933,80.6,86.6
2021-07-17,"Oklahoma",4074580,3356367,1823085,46.1,1822917,54.8,1749315,58.2,538652,84.8,1560913,39.4,1560864,46.9,1507601,50.2,479244,75.5,82.4
2021-07-17,"Oregon",5707025,4668736,2519562,59.7,2511524,68.9,2372529,70.8,665936,86.9,2324348,55.1,2318640,63.6,2199373,65.6,634030,82.8,81.8
2021-07-17,"Pennsylvania",15958205,14249455,8212496,64.2,8209479,74.1,7815728,76.9,2450410,99.9,6550920,51.2,6549690,59.1,6277856,61.7,1983943,82.9,89.3
2021-07-17,"Puerto Rico",4240630,3889890,2152895,67.4,2151854,75.5,2009763,76.7,559249,82.3,1867843,58.5,1867556,65.6,1754845,67,500193,73.6,91.7
2021-07-17,"Rhode Island",1534155,1305234,697578,65.8,697458,75.2,658531,77,179404,95.9,639822,60.4,639787,69,607045,71,170046,90.9,85.1
2021-07-17,"South Carolina",5405005,4299163,2333905,45.3,2329006,52.7,2244274,55.6,798786,85.2,2048564,39.8,2045719,46.3,1981111,49.1,718189,76.6,79.5
2021-07-17,"South Dakota",975045,834754,455507,51.5,455480,61.7,434263,65.1,139344,91.8,409369,46.3,409358,55.5,394761,59.1,130877,86.2,85.6
2021-07-17,"Tennessee",6489350,5598022,2958822,43.3,2958261,50.7,2852904,53.6,914768,80,2619103,38.4,2618966,44.9,2541879,47.8,838419,73.3,86.3
2021-07-17,"Texas",32505445,26551336,14395623,49.6,14391305,59.7,13549161,62.7,3145444,84.2,12390950,42.7,12388472,51.4,11668189,54,2810268,75.3,81.7
2021-07-17,"United States",390100705,337239448,185765452,56,185541238,65.4,175912393,68.1,48692839,88.8,160994035,48.5,160865110,56.7,153308092,59.4,43432863,79.2,86.4
2021-07-17,"Utah",3299590,2927539,1625907,50.7,1625465,62.7,1513144,66.5,332404,90.9,1403572,43.8,1403399,54.1,1318050,57.9,292138,79.8,88.7
2021-07-17,"Virginia",10566455,9481212,5153849,60.4,5135882,70.3,4821548,72.2,1217238,89.6,4562391,53.5,4550731,62.3,4288892,64.3,1110035,81.7,89.7
2021-07-17,"Vermont",936720,864256,466762,74.8,466582,84.7,438867,86.1,127548,99.9,417088,66.8,417056,75.7,393198,77.1,118230,94.6,92.3
2021-07-17,"Washington",9566735,8838273,4783590,62.8,4782824,73.6,4506098,75.7,1112673,92,4302519,56.5,4302315,66.2,4075099,68.5,1045882,86.5,92.4
2021-07-17,"Wisconsin",6250335,6054220,3180894,54.6,3180446,63.6,3021142,66.3,921963,90.6,2971124,51,2970978,59.4,2840428,62.3,891269,87.6,96.9
2021-07-17,"West Virginia",1925615,1481309,819884,45.7,819277,52.6,782180,54.6,285290,77.7,695638,38.8,695354,44.6,668819,46.7,257059,70,76.9
2021-07-17,"Wyoming",521255,438588,235501,40.7,235476,48,227111,51,77593,78.2,208473,36,208468,42.5,202323,45.5,72386,73,84.1
2021-07-18,"Alaska",842985,690243,372585,50.9,371308,61,349475,63.4,75566,82.5,329319,45,328528,54,311159,56.4,71065,77.6,81.9
2021-07-18,"Alabama",4912720,3462968,2018807,41.2,2018482,48.2,1961149,51.4,677596,79.7,1651404,33.7,1651366,39.4,1616246,42.4,586175,69,70.5
2021-07-18,"Arkansas",2899360,2330266,1327799,44,1324184,51.8,1270758,54.8,412202,78.7,1067975,35.4,1066552,41.7,1030644,44.5,348064,66.4,80.4
2021-07-18,"Arizona",8321090,6953781,3771082,51.8,3770329,60.8,3573652,63.4,1117648,85.4,3239067,44.5,3238736,52.2,3086409,54.7,968550,74,83.6
2021-07-18,"California",49902535,44121534,25002431,63.3,24923918,74.1,23435226,76.5,5540692,94.9,20428622,51.7,20380366,60.6,19207922,62.7,4457556,76.4,88.4
2021-07-18,"Colorado",7139535,6358063,3409535,59.2,3397862,68.8,3192554,71,741525,88,3080815,53.5,3072906,62.3,2900619,64.5,675419,80.2,89.1
2021-07-18,"Connecticut",4808225,4512127,2442239,68.5,2440988,78.6,2286091,80.6,602809,95.6,2220726,62.3,2220282,71.5,2092285,73.7,565103,89.7,93.8
2021-07-18,"District of Columbia",1077035,889294,444071,62.9,443977,72.8,428386,74.2,75496,86.4,380896,54,380852,62.5,370686,64.2,67568,77.4,82.6
2021-07-18,"Delaware",1306605,1068692,579355,59.5,579196,69,549707,71.4,177468,93.9,503651,51.7,503611,60,479939,62.3,158534,83.9,81.8
2021-07-18,"Florida",25397265,21835598,11927303,55.5,11919755,63.8,11459158,66.4,4077750,90.7,10240997,47.7,10239532,54.8,9907925,57.4,3572023,79.4,86
2021-07-18,"Georgia",11405925,8630684,4719334,44.4,4717615,52.5,4499775,55.5,1238437,81.6,3982004,37.5,3981696,44.3,3845262,47.4,1085184,71.5,75.7
2021-07-18,"Hawaii",1960680,1706032,1001562,70.7,997759,82.4,940393,84.3,270323,99.9,750464,53,748965,61.8,715785,64.1,226138,84.2,87
2021-07-18,"Iowa",3518515,3091522,1648996,52.3,1648931,61.6,1570295,64.7,491653,88.9,1545381,49,1545358,57.7,1479717,60.9,475939,86.1,87.9
2021-07-18,"Idaho",1720650,1353053,721863,40.4,0,0,720694,53.8,236307,81.3,659697,36.9,0,0,658986,49.2,223748,77,78.6
2021-07-18,"Illinois",14973405,13358047,7727548,61,7701980,71.1,7222395,73.3,1854269,90.8,6041214,47.7,6026980,55.6,5706388,57.9,1529915,74.9,89.2
2021-07-18,"Indiana",6815380,5952786,3109890,46.2,3109598,54.5,2964894,57.4,905313,83.4,2928991,43.5,2928881,51.3,2810271,54.4,882138,81.2,87.3
2021-07-18,"Kansas",3145745,2550483,1467386,50.4,1467265,59.8,1399784,63.3,439717,92.5,1253581,43,1253558,51.1,1205528,54.5,379912,79.9,81.1
2021-07-18,"Kentucky",4561845,4102931,2264691,50.7,2264346,59.5,2165822,62.5,650443,86.7,2001450,44.8,2001396,52.6,1927574,55.6,594632,79.2,89.9
2021-07-18,"Louisiana",4152520,3483827,1846251,39.7,1846075,47.1,1790644,50.3,593583,80.1,1678260,36.1,1678199,42.8,1638832,46,566888,76.5,83.9
2021-07-18,"Massachusetts",9861560,9019298,4937786,71.6,4921079,81.8,4618894,83.4,1130656,96.7,4349706,63.1,4338294,72.1,4087792,73.8,1013519,86.7,91.5
2021-07-18,"Maryland",8633450,7071861,3834066,63.4,3833623,74.3,3589728,76.2,888232,92.6,3495123,57.8,3494968,67.7,3290566,69.8,838231,87.4,81.9
2021-07-18,"Maine",1883850,1645234,906640,67.4,906545,76.5,860592,78.6,272025,95.4,844621,62.8,844593,71.3,804316,73.4,259460,91,87.3
2021-07-18,"Michigan",11786370,9638468,5223413,52.3,5223086,60.8,4968599,63.4,1506045,85.3,4813144,48.2,4813057,56,4597813,58.6,1432941,81.2,81.8
2021-07-18,"Minnesota",6619760,5994362,3267912,57.9,3256867,68.2,3072764,70.9,846637,92,2995125,53.1,2987118,62.5,2821955,65.1,797326,86.6,90.6
2021-07-18,"Missouri",6285215,5292205,2871123,46.8,2870791,54.8,2744476,57.6,865161,81.5,2470716,40.3,2470668,47.2,2380098,49.9,783028,73.7,84.2
2021-07-18,"Mississippi",2714865,2070717,1123226,37.7,1123117,44.5,1091131,47.9,377778,77.6,1005331,33.8,1005302,39.9,983483,43.2,351235,72.2,76.3
2021-07-18,"Montana",1124765,959181,519438,48.6,519336,56.6,497899,59.3,171433,83,468462,43.8,468430,51,451611,53.8,160194,77.6,85.3
2021-07-18,"North Carolina",11897730,9516196,5227926,49.8,5219269,58.1,4965034,60.6,1466598,83.8,4511603,43,4506434,50.2,4314483,52.7,1343642,76.7,80
2021-07-18,"North Dakota",726810,654039,340591,44.7,339986,53.4,327848,56.3,100202,83.6,302172,39.7,301831,47.4,292530,50.3,89440,74.6,90
2021-07-18,"Nebraska",2123080,1900723,1017493,52.6,1017270,62.9,963691,66.1,276661,88.5,941853,48.7,941789,58.2,898220,61.6,266247,85.2,89.5
2021-07-18,"New Hampshire",1874920,1571439,867723,63.8,867282,72.4,822053,74.4,240404,94.7,783827,57.6,783624,65.4,746298,67.6,221124,87.1,83.8
2021-07-18,"New Jersey",11777795,10137429,5727458,64.5,5726785,75.2,5398688,77.8,1331191,90.2,5065462,57,5065322,66.5,4797477,69.1,1217814,82.5,86.1
2021-07-18,"New Mexico",2405105,2440832,1346508,64.2,1346289,75.3,1263005,77.9,356693,94.5,1178008,56.2,1177943,65.9,1111617,68.6,322705,85.5,101.5
2021-07-18,"Nevada",3182690,2880103,1594888,51.8,1594802,60.8,1518971,63.6,411348,82.9,1335853,43.4,1335819,51,1287587,53.9,366006,73.8,90.5
2021-07-18,"New York",24506495,22465278,11993731,61.7,11992409,71.5,11395229,73.9,2854590,86.6,10885944,56,10885400,64.9,10391544,67.4,2639195,80.1,91.7
2021-07-18,"Ohio",12586795,10913658,5732675,49,5732403,57.3,5472126,60.1,1723883,84.2,5360037,45.9,5359967,53.6,5135304,56.4,1649721,80.6,86.7
2021-07-18,"Oklahoma",4074580,3363907,1827742,46.2,1827574,55,1753024,58.3,539085,84.9,1563656,39.5,1563607,47,1509771,50.2,479518,75.5,82.6
2021-07-18,"Oregon",5707025,4674557,2522045,59.8,2514007,68.9,2374521,70.9,666230,87,2327768,55.2,2322059,63.7,2202078,65.7,634391,82.8,81.9
2021-07-18,"Pennsylvania",15958205,14266489,8221360,64.2,8218342,74.2,7823073,76.9,2451766,99.9,6559632,51.2,6558400,59.2,6285190,61.8,1985397,83,89.4
2021-07-18,"Puerto Rico",4240630,3898573,2157938,67.6,2156896,75.7,2013806,76.8,559824,82.4,1871798,58.6,1871510,65.7,1757995,67.1,500714,73.7,91.9
2021-07-18,"Rhode Island",1534155,1307002,698364,65.9,698244,75.3,659140,77.1,179467,95.9,640746,60.5,640711,69.1,607792,71.1,170114,90.9,85.2
2021-07-18,"South Carolina",5405005,4307484,2338597,45.4,2333695,52.8,2248012,55.7,799170,85.3,2052373,39.9,2049528,46.4,1984321,49.1,718592,76.7,79.7
2021-07-18,"South Dakota",975045,835144,455801,51.5,455774,61.7,434480,65.1,139356,91.8,409508,46.3,409497,55.5,394860,59.1,130885,86.2,85.7
2021-07-18,"Tennessee",6489350,5609046,2964426,43.4,2963863,50.8,2857402,53.7,915388,80.1,2623670,38.4,2623533,45,2545721,47.9,839069,73.4,86.4
2021-07-18,"Texas",32505445,26598663,14421509,49.7,14417183,59.8,13573525,62.9,3151100,84.4,12412160,42.8,12409678,51.5,11684187,54.1,2815078,75.4,81.8
2021-07-18,"United States",390100605,337740358,186038501,56,185814166,65.5,176133782,68.2,48721857,88.9,161232483,48.6,161103492,56.8,153499224,59.4,43458827,79.3,86.6
2021-07-18,"Utah",3299590,2927578,1625991,50.7,1625549,62.7,1513220,66.5,332414,90.9,1403624,43.8,1403451,54.1,1318098,57.9,292143,79.8,88.7
2021-07-18,"Virginia",10566455,9495386,5160692,60.5,5142722,70.4,4826943,72.3,1217836,89.6,4569489,53.5,4557826,62.4,4294587,64.3,1110755,81.7,89.9
2021-07-18,"Vermont",936720,865107,467146,74.9,466964,84.8,439187,86.1,127586,99.9,417491,66.9,417459,75.8,393535,77.2,118289,94.6,92.4
2021-07-18,"Washington",9566735,8850765,4789508,62.9,4788740,73.7,4510926,75.8,1113148,92,4309686,56.6,4309482,66.3,4080936,68.6,1046484,86.5,92.5
2021-07-18,"Wisconsin",6250335,6061792,3184704,54.7,3184255,63.7,3024139,66.4,922375,90.7,2975251,51.1,2975104,59.5,2843667,62.4,891707,87.7,97
2021-07-18,"West Virginia",1925615,1481394,820025,45.8,819418,52.6,782311,54.6,285330,77.7,695798,38.8,695514,44.6,668963,46.7,257098,70.1,76.9
2021-07-18,"Wyoming",521255,438665,235576,40.7,235551,48,227169,51,77604,78.2,208525,36,208520,42.5,202366,45.5,72393,73,84.2
2021-07-19,"Alaska",842985,690541,372762,51,371485,61,349622,63.4,75579,82.5,329452,45,328661,54,311265,56.4,71074,77.6,81.9
2021-07-19,"Alabama",4919470,3468625,2022782,41.3,2022457,48.3,1964388,51.5,678000,79.8,1653604,33.7,1653566,39.5,1618086,42.4,586426,69,70.5
2021-07-19,"Arkansas",2899360,2334536,1330885,44.1,1327270,51.9,1273372,54.9,412432,78.7,1069117,35.4,1067694,41.8,1031619,44.5,348170,66.5,80.5
2021-07-19,"Arizona",8320990,6961423,3775565,51.9,3774812,60.8,3577103,63.4,1117962,85.4,3242582,44.5,3242251,52.2,3089192,54.8,968850,74,83.7
2021-07-19,"California",49923685,44195184,25041270,63.4,24962747,74.2,23465822,76.6,5543094,94.9,20465046,51.8,20416786,60.7,19237175,62.8,4459843,76.4,88.5
2021-07-19,"Colorado",7140885,6362634,3411780,59.2,3400107,68.9,3194303,71,741650,88,3083206,53.5,3075297,62.3,2902574,64.5,675551,80.2,89.1
2021-07-19,"Connecticut",4812725,4517809,2445411,68.6,2444160,78.7,2288623,80.6,602973,95.7,2223568,62.4,2223124,71.6,2094476,73.8,565261,89.7,93.9
2021-07-19,"District of Columbia",1077035,890364,444624,63,444530,72.9,428831,74.2,75532,86.5,381465,54.1,381421,62.6,371158,64.3,67601,77.4,82.7
2021-07-19,"Delaware",1306605,1070544,580278,59.6,580119,69.1,550460,71.5,177537,94,504616,51.8,504576,60.1,480732,62.4,158609,84,81.9
2021-07-19,"Florida",25398165,21878548,11952318,55.6,11944765,63.9,11479656,66.6,4079653,90.7,10260280,47.8,10258813,54.9,9924383,57.5,3573608,79.5,86.1
2021-07-19,"Georgia",11405925,8726445,4769036,44.9,4767290,53,4538399,55.9,1242427,81.9,4027078,37.9,4026764,44.8,3881768,47.8,1089403,71.8,76.5
2021-07-19,"Hawaii",1960680,1706421,1001783,70.8,997980,82.4,940566,84.3,270341,99.9,750697,53,749198,61.9,715975,64.2,226158,84.2,87
2021-07-19,"Iowa",3518515,3091522,1649096,52.3,1649031,61.6,1570373,64.7,491666,88.9,1545445,49,1545422,57.7,1479774,60.9,475947,86.1,87.9
2021-07-19,"Idaho",1720650,1353987,722422,40.4,0,0,721243,53.9,236372,81.3,660122,36.9,0,0,659409,49.3,223786,77,78.7
2021-07-19,"Illinois",14973405,13376634,7738224,61.1,7712654,71.2,7230595,73.4,1855058,90.8,6049294,47.7,6035059,55.7,5712713,58,1530545,74.9,89.3
2021-07-19,"Indiana",6816730,5959560,3113361,46.2,3113067,54.6,2967572,57.5,905523,83.4,2932326,43.6,2932216,51.4,2812972,54.5,882352,81.3,87.4
2021-07-19,"Kansas",3146645,2553079,1469015,50.4,1468894,59.9,1401088,63.3,439846,92.5,1254584,43.1,1254561,51.2,1206326,54.5,380003,79.9,81.1
2021-07-19,"Kentucky",4561845,4107477,2267412,50.8,2267066,59.6,2167919,62.6,650631,86.7,2003348,44.8,2003294,52.6,1929152,55.7,594787,79.2,90
2021-07-19,"Louisiana",4152520,3499143,1856779,39.9,1856599,47.3,1798865,50.5,594421,80.2,1682980,36.2,1682919,42.9,1642757,46.1,567407,76.6,84.3
2021-07-19,"Massachusetts",9862460,9027305,4941913,71.7,4925206,81.9,4622189,83.4,1130938,96.7,4354005,63.2,4342593,72.2,4091137,73.9,1013768,86.7,91.5
2021-07-19,"Maryland",8635250,7077471,3837210,63.5,3836766,74.3,3592231,76.3,888379,92.6,3498032,57.9,3497877,67.8,3292881,69.9,838392,87.4,82
2021-07-19,"Maine",1883850,1645401,906763,67.5,906668,76.5,860695,78.6,272030,95.4,844706,62.8,844678,71.3,804397,73.4,259469,91,87.3
2021-07-19,"Michigan",11786370,9638481,5223544,52.3,5223217,60.8,4968718,63.4,1506054,85.3,4813230,48.2,4813143,56,4597890,58.6,1432953,81.2,81.8
2021-07-19,"Minnesota",6620660,5997574,3269581,58,3258534,68.2,3074109,70.9,846737,92,2996728,53.1,2988720,62.6,2823211,65.1,797406,86.6,90.6
2021-07-19,"Missouri",6287465,5292410,2871468,46.8,2871136,54.8,2744777,57.6,865174,81.5,2470920,40.3,2470872,47.2,2380288,49.9,783036,73.7,84.2
2021-07-19,"Mississippi",2715315,2070743,1123383,37.7,1123273,44.5,1091264,47.9,377793,77.6,1005399,33.8,1005370,39.9,983546,43.2,351244,72.2,76.3
2021-07-19,"Montana",1124765,959739,519745,48.6,519642,56.6,498155,59.3,171468,83.1,468723,43.9,468691,51.1,451814,53.8,160231,77.6,85.3
2021-07-19,"North Carolina",11897730,9524889,5232998,49.9,5224341,58.1,4969051,60.7,1466969,83.8,4515388,43.1,4510219,50.2,4317482,52.7,1343909,76.7,80.1
2021-07-19,"North Dakota",726810,654087,340624,44.7,340019,53.4,327872,56.3,100204,83.6,302207,39.7,301866,47.4,292563,50.3,89441,74.6,90
2021-07-19,"Nebraska",2123530,1908008,1021369,52.8,1021144,63.1,966502,66.3,276943,88.6,945092,48.9,945026,58.4,900583,61.8,266525,85.3,89.9
2021-07-19,"New Hampshire",1874920,1572700,868359,63.9,867918,72.4,822549,74.5,240448,94.7,784446,57.7,784243,65.4,746775,67.6,221163,87.1,83.9
2021-07-19,"New Jersey",11789495,10149152,5733873,64.6,5733200,75.3,5403869,77.8,1331612,90.2,5071420,57.1,5071280,66.6,4802242,69.2,1218199,82.6,86.1
2021-07-19,"New Mexico",2405105,2444363,1348419,64.3,1348199,75.4,1264336,78,356859,94.5,1179795,56.3,1179730,66,1112827,68.7,322842,85.5,101.6
2021-07-19,"Nevada",3182690,2885468,1598515,51.9,1598429,61,1521895,63.7,411605,83,1337825,43.4,1337791,51,1289232,54,366172,73.8,90.7
2021-07-19,"New York",24506495,22496234,12009840,61.7,12008517,71.6,11408790,74,2855788,86.6,10902720,56,10902175,65,10405387,67.5,2640486,80.1,91.8
2021-07-19,"Ohio",12586795,10922163,5736898,49.1,5736626,57.4,5475406,60.1,1724233,84.3,5364467,45.9,5364397,53.6,5138891,56.4,1650143,80.6,86.8
2021-07-19,"Oklahoma",4074580,3368581,1830714,46.3,1830546,55.1,1755434,58.4,539301,84.9,1565309,39.6,1565260,47.1,1511126,50.3,479636,75.5,82.7
2021-07-19,"Oregon",5708375,4679729,2524518,59.9,2516480,69,2376572,70.9,666463,87,2330680,55.3,2324971,63.7,2204526,65.8,634659,82.8,82
2021-07-19,"Pennsylvania",15958205,14289071,8232912,64.3,8229884,74.3,7832507,77,2452758,99.9,6571137,51.3,6569898,59.3,6294489,61.9,1986425,83,89.5
2021-07-19,"Puerto Rico",4240630,3902053,2160119,67.6,2159075,75.8,2015554,76.9,560024,82.4,1873182,58.7,1872893,65.8,1759147,67.1,500915,73.7,92
2021-07-19,"Rhode Island",1537755,1308305,699030,66,698910,75.4,659664,77.2,179511,96,641412,60.5,641377,69.2,608292,71.2,170147,91,85.1
2021-07-19,"South Carolina",5405005,4313964,2342339,45.5,2337437,52.9,2251101,55.8,799523,85.3,2055372,39.9,2052526,46.4,1986865,49.2,718897,76.7,79.8
2021-07-19,"South Dakota",975045,835251,455876,51.5,455849,61.8,434543,65.1,139359,91.8,409565,46.3,409554,55.5,394910,59.2,130888,86.2,85.7
2021-07-19,"Tennessee",6490700,5616439,2968742,43.5,2968179,50.9,2860871,53.8,915745,80.1,2626712,38.5,2626575,45,2548141,47.9,839355,73.4,86.5
2021-07-19,"Texas",32505445,26632345,14440646,49.8,14436314,59.9,13558323,62.8,3129288,83.8,12427484,42.9,12424999,51.6,11695494,54.2,2799913,75,81.9
2021-07-19,"United States",390174755,338247434,186317651,56.1,186093233,65.6,176325946,68.3,48719268,88.8,161473715,48.6,161344692,56.9,153693698,59.5,43461597,79.3,86.7
2021-07-19,"Utah",3299590,2927597,1626054,50.7,1625612,62.7,1513272,66.5,332415,90.9,1403645,43.8,1403472,54.1,1318117,57.9,292144,79.8,88.7
2021-07-19,"Virginia",10575005,9507872,5166732,60.5,5148760,70.5,4831681,72.4,1218291,89.7,4575899,53.6,4564235,62.5,4299600,64.4,1111235,81.8,89.9
2021-07-19,"Vermont",936720,866056,467517,74.9,467334,84.8,439474,86.2,127627,99.9,418085,67,418053,75.9,393995,77.3,118340,94.6,92.5
2021-07-19,"Washington",9570785,8862625,4795112,63,4794343,73.7,4515549,75.9,1113523,92,4316512,56.7,4316306,66.4,4086364,68.7,1046895,86.5,92.6
